355;232;8;354.16;push;323.51;2025-12-09;[1.45, 1.39, 2.2]
356;7;3;50.54;push;79.71;2025-06-25;[1.61, 2.41, 1.69]
357;196;1;104.09;lose;245.28;2025-04-18;[2.63, 2.31, 1.22]
358;44;7;154.81;lose;209.34;2025-04-21;[2.33, 2.65, 2.48]
359;156;4;449.24;win;369.88;2025-07-07;[1.71, 1.66, 1.31]
360;39;7;334.27;win;558.17;2025-07-08;[2.37, 1.33, 1.53]
361;95;6;252.19;win;202.96;2025-06-07;[2.41, 1.27, 1.82]
362;86;4;460.59;lose;712.48;2025-08-23;[1.35, 2.69, 2.17]
363;1;2;27.87;lose;38.19;2025-06-18;[1.72, 1.32, 2.24]
364;236;8;424.77;lose;146.24;2025-10-28;[2.44, 1.31, 2.05]
365;44;2;193.53;win;347.85;2025-03-05;[1.49, 2.62, 1.14]
366;204;6;403.72;lose;867.06;2025-01-04;[1.17, 1.79, 1.56]
367;213;3;303.75;lose;215.15;2025-06-22;[2.52, 2.29, 1.64]
368;187;4;184.95;win;49.96;2025-07-24;[2.54, 1.25, 2.65]
369;183;8;42.17;lose;44.52;2025-05-03;[1.72, 2.37, 2.19]
370;181;1;104.93;win;97.24;2025-09-05;[2.15, 1.1, 1.87]
371;227;9;488.38;win;569.47;2025-07-08;[1.16, 1.63, 2.15]
372;102;1;408.78;win;275.36;2025-10-28;[2.66, 2.1, 1.81]
373;176;5;280.32;win;270.45;2025-03-11;[1.34, 1.19, 1.45]
374;106;6;436.13;lose;196.24;2025-04-15;[1.3, 1.67, 1.47]
375;29;6;268.64;lose;171.01;2025-02-09;[1.72, 1.82, 1.52]
376;29;6;35.53;push;41.54;2025-12-25;[1.69, 2.69, 2.7]
377;68;8;367.42;push;262.54;2025-04-03;[1.14, 1.22, 2.15]
378;44;4;288.2;lose;524.59;2025-08-18;[1.44, 1.31, 1.85]
379;223;3;323.34;win;554.1;2025-08-02;[1.8, 2.17, 1.83]
380;225;2;314.75;win;518.71;2025-02-18;[1.21, 2.3, 1.97]
381;37;3;148.13;push;90.16;2025-03-28;[2.57, 1.48, 1.89]
382;154;8;421.41;win;983.42;2025-06-15;[1.56, 1.63, 1.98]
383;125;9;303.65;push;344.18;2025-07-27;[2.5, 1.82, 2.68]
384;150;4;305.96;push;680.0;2025-02-07;[2.3, 2.27, 1.91]
385;219;9;87.32;lose;125.98;2025-03-02;[2.53, 1.18, 2.39]
386;96;3;241.07;lose;537.65;2025-06-15;[1.15, 1.6, 1.88]
387;105;8;105.66;push;203.36;2025-10-02;[1.78, 2.05, 1.22]
388;77;2;218.73;push;216.36;2025-03-15;[1.46, 2.57, 2.64]
389;199;2;10.84;push;1.79;2025-09-04;[2.69, 2.06, 1.33]
390;5;1;278.03;win;677.73;2025-08-14;[2.34, 2.53, 2.66]
391;208;5;265.88;push;130.08;2025-05-11;[2.3, 1.92, 2.42]
392;22;9;489.85;lose;839.72;2025-09-04;[1.99, 2.14, 1.4]
393;7;3;10.39;win;2.18;2025-12-17;[2.22, 1.15, 1.94]
394;216;1;400.84;lose;801.4;2025-03-03;[1.14, 1.73, 1.28]
395;118;5;345.97;push;729.92;2025-02-06;[1.56, 2.49, 1.89]
396;195;5;223.87;win;86.84;2025-12-23;[1.38, 2.57, 1.69]
397;67;7;392.75;lose;746.85;2025-12-14;[1.43, 1.46, 1.38]
398;170;9;25.7;lose;50.33;2025-10-16;[2.41, 2.48, 2.5]
399;225;1;444.33;win;521.45;2025-08-17;[1.53, 1.41, 2.1]
400;234;5;225.56;lose;467.26;2025-03-18;[2.28, 2.54, 1.41]
401;94;8;207.17;lose;116.11;2025-08-20;[1.26, 2.41, 1.26]
402;194;8;97.09;win;109.31;2025-06-08;[2.45, 1.42, 2.61]
403;154;3;301.7;win;433.96;2025-01-07;[1.54, 1.67, 1.67]
404;233;5;489.23;win;167.26;2025-09-13;[1.82, 1.95, 1.23]
405;232;3;226.58;win;136.32;2025-06-10;[1.57, 2.66, 1.52]
406;174;9;287.05;lose;416.45;2025-04-11;[1.92, 1.8, 1.98]
407;117;1;126.64;win;18.88;2025-02-04;[2.2, 2.24, 1.19]
408;57;1;230.82;push;256.78;2025-03-26;[1.54, 1.25, 2.4]
409;110;2;441.76;win;927.87;2025-07-21;[2.05, 1.78, 2.11]
410;233;7;488.96;lose;607.62;2025-09-15;[2.62, 1.23, 2.54]
411;221;1;304.13;lose;233.03;2025-01-01;[2.08, 2.62, 1.7]
412;203;8;153.33;win;37.31;2025-06-01;[2.05, 2.55, 1.67]
413;89;2;342.59;push;644.43;2025-09-18;[2.18, 1.56, 1.44]
414;234;7;359.37;push;594.38;2025-03-07;[2.07, 2.2, 2.23]
415;79;5;149.37;push;309.73;2025-07-08;[1.29, 1.12, 1.59]
416;144;4;492.86;push;632.49;2025-09-03;[1.72, 2.62, 1.13]
417;42;7;117.89;win;153.17;2025-08-20;[2.15, 1.62, 1.4]
418;181;1;420.58;lose;422.61;2025-10-02;[2.38, 1.72, 1.27]
419;119;5;461.56;lose;670.34;2025-11-28;[2.55, 1.21, 1.65]
420;188;6;234.63;lose;38.74;2025-04-21;[2.42, 1.47, 2.12]
421;200;8;254.38;push;543.72;2025-11-03;[1.38, 1.23, 2.19]
422;84;7;180.02;lose;26.43;2025-08-15;[2.47, 1.88, 2.15]
423;193;9;379.18;win;246.42;2025-03-22;[2.36, 2.63, 1.3]
424;189;1;38.93;win;69.22;2025-02-18;[2.39, 2.57, 1.93]
425;50;7;202.03;win;222.85;2025-01-09;[1.9, 1.46, 1.54]
426;164;9;48.21;win;114.23;2025-04-19;[2.32, 1.44, 1.2]
427;165;8;214.35;push;50.22;2025-07-19;[1.3, 2.21, 2.14]
428;44;3;480.57;win;201.06;2025-01-03;[1.66, 1.77, 1.11]
429;143;7;480.89;push;713.31;2025-01-12;[2.21, 1.18, 1.98]
430;46;7;21.32;lose;37.01;2025-12-07;[1.71, 1.59, 2.4]
431;202;4;297.13;win;724.45;2025-03-13;[1.37, 1.15, 1.9]
432;83;7;106.34;lose;158.12;2025-09-15;[2.14, 1.83, 1.76]
433;173;4;297.68;lose;295.98;2025-07-11;[1.71, 2.35, 2.14]
434;229;3;364.03;win;480.63;2025-02-22;[1.35, 1.12, 1.65]
435;88;8;153.67;win;84.71;2025-12-11;[1.54, 1.99, 1.34]
436;65;7;367.1;win;580.18;2025-01-22;[1.67, 2.6, 1.66]
437;141;1;52.62;push;111.76;2025-11-12;[2.48, 1.94, 1.58]
438;92;1;80.83;win;81.45;2025-04-04;[2.63, 1.25, 2.24]
439;149;2;251.04;lose;623.98;2025-07-18;[2.56, 2.48, 2.15]
440;159;1;374.8;push;922.86;2025-12-19;[1.19, 1.36, 1.76]
441;82;9;40.49;lose;81.27;2025-10-05;[2.65, 1.17, 2.43]
442;146;4;62.65;win;54.4;2025-11-18;[2.6, 1.21, 2.39]
443;199;5;150.06;lose;192.18;2025-02-19;[1.98, 1.3, 2.51]
444;183;1;403.21;lose;543.11;2025-08-02;[2.52, 1.33, 2.29]
445;186;3;383.34;push;256.07;2025-03-01;[1.5, 1.52, 1.13]
446;229;6;257.16;lose;584.24;2025-07-20;[1.86, 2.68, 2.39]
447;124;2;152.36;push;32.16;2025-11-08;[1.92, 2.34, 2.0]
448;61;1;138.74;lose;275.24;2025-04-12;[1.73, 2.26, 1.53]
449;194;3;235.88;lose;559.82;2025-05-19;[2.25, 2.48, 2.41]
450;110;1;25.78;push;23.39;2025-09-09;[2.65, 2.33, 1.63]
451;68;7;167.44;push;310.79;2025-02-23;[2.33, 2.22, 2.32]
452;161;4;95.28;lose;168.62;2025-06-22;[2.26, 1.43, 2.08]
453;177;9;338.23;win;499.55;2025-03-27;[1.57, 1.27, 1.84]
454;92;7;470.49;lose;252.35;2025-06-16;[2.49, 2.65, 1.93]
455;74;8;389.45;lose;236.97;2025-05-24;[1.14, 2.55, 1.29]
456;111;3;158.06;lose;275.34;2025-08-15;[1.54, 2.56, 1.86]
457;53;4;165.33;push;388.67;2025-09-27;[1.15, 2.19, 2.35]
458;228;2;4.76;lose;11.14;2025-07-15;[1.98, 1.82, 2.37]
459;244;5;489.02;push;220.39;2025-10-12;[2.43, 2.63, 2.05]
460;248;9;294.63;push;727.79;2025-08-07;[2.27, 2.26, 2.27]
461;186;6;126.13;win;298.6;2025-07-24;[2.16, 2.06, 2.47]
462;201;7;386.94;push;562.16;2025-12-26;[2.13, 2.62, 1.68]
463;82;8;219.19;push;251.77;2025-01-19;[1.37, 2.61, 1.71]
464;184;5;337.38;push;305.15;2025-12-28;[1.99, 2.19, 2.41]
465;40;1;266.21;lose;355.21;2025-09-10;[1.2, 1.6, 2.7]
466;169;1;435.25;push;444.71;2025-11-11;[2.46, 1.37, 2.09]
467;66;7;498.15;lose;408.86;2025-02-21;[1.76, 1.97, 1.75]
468;39;9;441.4;push;260.15;2025-07-04;[2.57, 1.23, 1.36]
469;44;5;148.66;lose;301.93;2025-03-28;[2.32, 2.47, 2.2]
470;140;9;464.2;push;712.4;2025-04-09;[1.9, 2.08, 1.42]
471;102;7;129.01;push;258.76;2025-05-17;[1.58, 2.64, 2.1]
472;110;9;344.71;lose;388.64;2025-04-07;[2.1, 1.12, 2.09]
473;218;8;297.83;push;234.32;2025-06-14;[1.14, 2.17, 1.65]
474;10;5;146.72;lose;273.01;2025-03-14;[1.12, 1.35, 2.0]
475;198;7;123.23;win;130.5;2025-11-17;[1.93, 1.7, 2.15]
476;141;9;170.3;win;218.86;2025-08-16;[1.16, 1.93, 1.67]
477;208;4;461.52;win;1143.61;2025-12-06;[2.32, 1.77, 1.12]
478;106;3;455.18;push;705.87;2025-02-10;[2.01, 2.15, 1.95]
479;218;2;162.98;win;281.65;2025-08-09;[1.92, 1.82, 1.61]
480;104;3;484.48;lose;294.21;2025-07-05;[2.26, 2.59, 2.67]
481;200;8;438.6;win;501.34;2025-02-27;[1.46, 1.92, 2.11]
482;169;4;110.63;lose;108.75;2025-02-13;[2.49, 2.4, 1.31]
483;73;5;279.94;win;61.15;2025-02-22;[2.41, 1.35, 2.42]
484;105;5;63.59;win;35.69;2025-04-21;[1.41, 1.63, 2.55]
485;66;8;429.41;win;879.95;2025-04-25;[2.32, 1.84, 1.54]
486;213;5;230.55;lose;116.82;2025-03-07;[2.34, 1.2, 1.79]
487;122;5;161.23;push;302.48;2025-02-16;[1.44, 2.37, 2.36]
488;143;6;220.63;lose;103.93;2025-04-02;[2.38, 1.27, 2.44]
489;200;1;354.67;push;726.7;2025-09-27;[1.52, 2.58, 1.47]
490;53;1;274.57;lose;355.97;2025-05-17;[1.79, 2.37, 1.39]
491;108;9;185.89;push;64.17;2025-09-08;[2.28, 1.55, 2.02]
492;128;8;31.81;win;22.37;2025-10-12;[1.69, 1.32, 1.18]
493;146;1;281.14;win;500.07;2025-09-18;[1.98, 1.34, 1.57]
494;250;5;134.26;win;25.99;2025-06-01;[2.36, 1.76, 2.48]
495;45;7;293.01;push;320.52;2025-09-13;[1.81, 1.53, 1.74]
496;101;2;498.58;push;467.41;2025-05-01;[2.01, 1.19, 1.24]
497;184;7;43.52;win;65.75;2025-10-11;[2.0, 2.61, 2.7]
498;80;6;384.55;push;633.54;2025-03-06;[1.66, 2.11, 1.33]
499;50;9;60.32;win;101.93;2025-12-13;[2.66, 2.67, 2.32]
